date,temperature_c,humidity,condition
2024-08-01,36,68,sunny
2024-08-02,9,30,cloudy
2024-08-03,-7,87,sunny
2024-08-04,36,67,snow
2024-08-05,24,86,snow
2024-08-06,35,43,storm
2024-08-07,1,46,sunny
2024-08-08,24,35,cloudy
2024-08-09,16,52,cloudy
2024-08-10,16,75,storm
2024-08-11,-3,91,cloudy
2024-08-12,8,59,cloudy
2024-08-13,9,54,rain
2024-08-14,27,51,sunny
2024-08-15,8,80,cloudy
2024-08-16,31,48,sunny
2024-08-17,17,74,sunny
2024-08-18,8,76,storm
2024-08-19,3,67,snow
2024-08-20,25,69,sunny
2024-08-21,19,38,sunny
2024-08-22,14,43,cloudy
2024-08-23,24,88,sunny
2024-08-24,-7,97,storm
2024-08-25,-3,31,sunny
2024-08-26,35,70,snow
2024-08-27,38,77,storm
2024-08-28,24,40,rain
2024-08-29,10,50,snow
2024-08-30,37,49,snow
2024-08-31,-8,73,sunny
2024-09-01,-2,90,sunny
2024-09-02,-7,64,sunny
2024-09-03,23,94,snow
2024-09-04,12,76,storm
2024-09-05,1,75,sunny
2024-09-06,8,55,storm
2024-09-07,18,51,snow
2024-09-08,27,49,sunny
2024-09-09,18,80,storm
2024-09-10,-4,57,storm
2024-09-11,11,74,cloudy
2024-09-12,11,95,rain
2024-09-13,16,84,sunny
2024-09-14,-10,67,sunny
2024-09-15,7,46,snow
2024-09-16,1,35,rain
2024-09-17,16,37,cloudy
2024-09-18,31,94,sunny
2024-09-19,18,69,cloudy
2024-09-20,37,85,sunny
2024-09-21,2,90,sunny
2024-09-22,35,91,cloudy
2024-09-23,9,68,snow
2024-09-24,38,93,rain
2024-09-25,32,83,sunny
2024-09-26,-2,66,sunny
2024-09-27,30,46,snow
2024-09-28,28,84,sunny
2024-09-29,28,42,cloudy
2024-09-30,35,48,cloudy
2024-10-01,2,75,snow
2024-10-02,-10,69,storm
2024-10-03,8,90,snow
2024-10-04,34,41,snow
2024-10-05,37,62,snow
2024-10-06,15,98,sunny
2024-10-07,16,75,snow
2024-10-08,36,78,storm
2024-10-09,7,47,rain
2024-10-10,-7,62,storm
2024-10-11,7,48,storm
2024-10-12,29,44,sunny
2024-10-13,28,31,snow
2024-10-14,30,95,cloudy
2024-10-15,0,39,rain
2024-10-16,-2,68,storm
2024-10-17,-8,99,cloudy
2024-10-18,-9,67,cloudy
2024-10-19,5,69,rain
2024-10-20,6,70,storm
2024-10-21,24,94,snow
2024-10-22,4,91,sunny
2024-10-23,20,54,sunny
2024-10-24,27,57,snow
2024-10-25,32,47,storm
2024-10-26,24,74,sunny
2024-10-27,27,59,storm
2024-10-28,33,61,cloudy
2024-10-29,-8,57,storm
2024-10-30,4,70,cloudy
2024-10-31,37,61,rain
2024-11-01,25,62,rain
2024-11-02,17,66,storm
2024-11-03,26,85,sunny
2024-11-04,-10,76,storm
2024-11-05,8,58,rain
2024-11-06,7,64,cloudy
2024-11-07,36,40,sunny
2024-11-08,38,67,snow
2024-11-09,-3,63,storm
2024-11-10,1,94,storm
2024-11-11,38,79,snow
2024-11-12,19,88,cloudy
2024-11-13,0,74,storm
2024-11-14,15,56,cloudy
2024-11-15,16,80,rain
2024-11-16,-5,88,snow
2024-11-17,4,59,rain
2024-11-18,26,66,rain
2024-11-19,26,64,storm
2024-11-20,7,58,snow
2024-11-21,36,46,snow
2024-11-22,21,51,storm
2024-11-23,-6,66,sunny
2024-11-24,38,42,rain
2024-11-25,34,82,cloudy
2024-11-26,12,80,cloudy
2024-11-27,31,61,snow
2024-11-28,38,75,storm
2024-11-29,10,73,cloudy
2024-11-30,28,97,cloudy
2024-12-01,-10,92,snow
2024-12-02,24,42,rain
2024-12-03,0,80,snow
2024-12-04,6,53,rain
2024-12-05,8,66,snow
2024-12-06,-3,57,snow
2024-12-07,6,65,cloudy
2024-12-08,16,40,snow
2024-12-09,36,41,snow
2024-12-10,0,34,sunny
2024-12-11,9,70,rain
2024-12-12,1,99,sunny
2024-12-13,8,55,storm
2024-12-14,33,81,rain
2024-12-15,25,62,cloudy
2024-12-16,0,93,sunny
2024-12-17,39,80,snow
2024-12-18,3,80,storm
2024-12-19,-4,64,sunny
2024-12-20,-3,74,sunny
2024-12-21,6,48,cloudy
2024-12-22,-6,42,snow
2024-12-23,20,51,snow
2024-12-24,11,72,cloudy
2024-12-25,-1,71,snow
2024-12-26,5,95,sunny
2024-12-27,13,64,sunny
2024-12-28,19,76,cloudy
2024-12-29,8,37,rain
2024-12-30,38,59,cloudy
2024-12-31,-10,65,sunny
2025-01-01,26,30,snow
2025-01-02,2,37,snow
2025-01-03,-2,30,storm
2025-01-04,24,95,sunny
2025-01-05,23,75,storm
2025-01-06,19,32,storm
2025-01-07,2,74,rain
2025-01-08,34,90,cloudy
2025-01-09,27,45,rain
2025-01-10,29,46,rain
2025-01-11,31,45,storm
2025-01-12,-9,95,rain
2025-01-13,2,85,storm
2025-01-14,23,68,cloudy
2025-01-15,-3,84,cloudy
2025-01-16,18,82,sunny
2025-01-17,6,59,snow
2025-01-18,2,50,cloudy
2025-01-19,8,86,sunny
2025-01-20,11,60,sunny
2025-01-21,12,61,rain
2025-01-22,-1,83,storm
2025-01-23,9,61,rain
2025-01-24,3,79,storm
2025-01-25,35,82,storm
2025-01-26,2,88,rain
2025-01-27,1,60,rain
2025-01-28,7,78,sunny
2025-01-29,20,55,rain
2025-01-30,21,67,sunny
2025-01-31,12,79,sunny
2025-02-01,-5,98,storm
2025-02-02,18,57,cloudy
2025-02-03,-10,48,sunny
2025-02-04,16,63,storm
2025-02-05,-7,44,cloudy
2025-02-06,2,78,storm
2025-02-07,26,46,rain
2025-02-08,12,58,sunny
2025-02-09,16,84,rain
2025-02-10,36,52,snow
2025-02-11,10,42,snow
2025-02-12,22,53,storm
2025-02-13,0,46,storm
2025-02-14,36,54,sunny
2025-02-15,10,41,snow
2025-02-16,31,46,snow
2025-02-17,37,57,sunny
2025-02-18,24,76,rain
2025-02-19,3,42,rain
2025-02-20,26,42,storm
2025-02-21,20,31,sunny
2025-02-22,-2,67,cloudy
2025-02-23,11,74,snow
2025-02-24,23,38,storm
2025-02-25,7,32,storm
2025-02-26,-5,73,snow
2025-02-27,17,83,sunny
2025-02-28,25,50,storm
2025-03-01,32,42,sunny
2025-03-02,38,83,rain
2025-03-03,33,76,snow
2025-03-04,-1,75,snow
2025-03-05,26,53,rain
2025-03-06,11,43,rain
2025-03-07,24,54,cloudy
2025-03-08,36,46,storm
2025-03-09,13,58,cloudy
2025-03-10,14,89,rain
2025-03-11,27,94,storm
2025-03-12,17,45,sunny
2025-03-13,29,87,storm
2025-03-14,16,82,rain
2025-03-15,36,63,snow
2025-03-16,-5,36,snow
2025-03-17,14,62,rain
2025-03-18,-4,86,storm
2025-03-19,5,72,snow
2025-03-20,25,36,storm
2025-03-21,36,80,sunny
2025-03-22,21,37,sunny
2025-03-23,12,74,cloudy
2025-03-24,-7,96,snow
2025-03-25,30,58,rain
2025-03-26,23,57,snow
2025-03-27,4,73,rain
2025-03-28,-7,38,snow
2025-03-29,21,79,cloudy
2025-03-30,4,61,storm
2025-03-31,11,46,cloudy
2025-04-01,15,86,rain
2025-04-02,14,39,cloudy
2025-04-03,34,40,snow
2025-04-04,-3,97,storm
2025-04-05,0,94,sunny
2025-04-06,36,81,storm
2025-04-07,36,60,sunny
2025-04-08,35,55,sunny
2025-04-09,39,34,storm
2025-04-10,30,83,sunny
2025-04-11,39,67,cloudy
2025-04-12,23,44,snow
2025-04-13,10,75,snow
2025-04-14,-5,67,rain
2025-04-15,3,75,snow
2025-04-16,20,32,snow
2025-04-17,-3,73,snow
2025-04-18,32,62,sunny
2025-04-19,37,79,cloudy
2025-04-20,20,57,storm
2025-04-21,-5,70,storm
2025-04-22,24,77,cloudy
2025-04-23,15,91,sunny
2025-04-24,1,40,snow
2025-04-25,14,47,cloudy
2025-04-26,12,84,rain
2025-04-27,15,35,storm
2025-04-28,33,58,cloudy
2025-04-29,23,46,cloudy
2025-04-30,32,95,rain
2025-05-01,-3,42,rain
2025-05-02,-3,94,cloudy
2025-05-03,28,88,storm
2025-05-04,13,73,sunny
2025-05-05,26,65,snow
2025-05-06,17,57,rain
2025-05-07,32,71,storm
2025-05-08,29,95,cloudy
2025-05-09,11,56,sunny
2025-05-10,18,96,storm
2025-05-11,2,74,rain
2025-05-12,25,38,cloudy
2025-05-13,23,30,sunny
2025-05-14,18,96,storm
2025-05-15,9,64,cloudy
2025-05-16,38,46,rain
2025-05-17,34,82,cloudy
2025-05-18,7,97,sunny
2025-05-19,39,30,rain
2025-05-20,15,49,storm
2025-05-21,12,39,cloudy
2025-05-22,0,70,sunny
2025-05-23,-6,94,sunny
2025-05-24,11,70,snow
2025-05-25,-7,98,cloudy
2025-05-26,10,55,cloudy
2025-05-27,8,89,rain
2025-05-28,29,34,snow
2025-05-29,3,33,rain
2025-05-30,9,44,rain
2025-05-31,34,37,sunny
2025-06-01,37,48,storm
2025-06-02,35,97,rain
2025-06-03,4,66,sunny
2025-06-04,-8,53,cloudy
2025-06-05,29,92,snow
2025-06-06,25,53,rain
2025-06-07,-7,96,rain
2025-06-08,38,82,storm
2025-06-09,12,98,snow
2025-06-10,30,86,snow
2025-06-11,-5,86,rain
2025-06-12,29,36,snow
2025-06-13,9,32,cloudy
2025-06-14,11,76,storm
2025-06-15,17,67,cloudy
2025-06-16,25,70,snow
2025-06-17,2,87,rain
2025-06-18,19,91,snow
2025-06-19,14,56,cloudy
2025-06-20,3,86,cloudy
2025-06-21,36,68,snow
2025-06-22,10,45,cloudy
2025-06-23,20,71,rain
2025-06-24,21,88,rain
2025-06-25,-2,40,rain
2025-06-26,11,46,storm
2025-06-27,37,81,sunny
2025-06-28,10,94,sunny
2025-06-29,25,95,cloudy
2025-06-30,-5,30,rain
2025-07-01,28,86,sunny
2025-07-02,23,70,snow
2025-07-03,-2,42,storm
2025-07-04,-8,92,sunny
2025-07-05,1,76,snow
2025-07-06,-10,96,rain
2025-07-07,4,61,storm
2025-07-08,7,72,storm
2025-07-09,24,87,sunny
2025-07-10,3,63,snow
2025-07-11,-7,88,snow
2025-07-12,8,35,sunny
2025-07-13,22,78,cloudy
2025-07-14,-10,98,cloudy
2025-07-15,5,35,snow
2025-07-16,37,93,cloudy
2025-07-17,8,72,rain
2025-07-18,14,49,storm
2025-07-19,33,52,rain
2025-07-20,11,86,snow
2025-07-21,-3,36,cloudy
2025-07-22,39,45,cloudy
2025-07-23,7,41,snow
2025-07-24,0,34,cloudy
2025-07-25,1,46,sunny
2025-07-26,-6,86,storm
2025-07-27,3,98,cloudy
2025-07-28,22,91,rain
2025-07-29,37,48,snow
2025-07-30,-9,76,storm
2025-07-31,22,42,storm
2025-08-01,-4,43,cloudy
2025-08-02,18,49,snow
2025-08-03,13,92,rain
2025-08-04,30,86,rain
2025-08-05,18,46,rain
2025-08-06,-5,87,snow
2025-08-07,17,91,sunny
2025-08-08,-6,70,sunny
2025-08-09,16,78,storm
2025-08-10,-4,32,rain
2025-08-11,23,64,rain
2025-08-12,13,67,rain
2025-08-13,32,84,cloudy
2025-08-14,18,49,cloudy
2025-08-15,30,83,storm
2025-08-16,33,48,storm
2025-08-17,24,95,snow
2025-08-18,23,51,cloudy
2025-08-19,-5,56,rain
2025-08-20,-2,77,sunny
2025-08-21,25,88,storm
2025-08-22,-9,58,storm
2025-08-23,-10,55,sunny
2025-08-24,-1,82,cloudy
2025-08-25,11,80,snow
2025-08-26,11,59,sunny
2025-08-27,34,57,sunny
2025-08-28,38,74,storm
2025-08-29,-4,78,sunny
2025-08-30,25,30,rain
2025-08-31,25,75,rain
2025-09-01,21,61,sunny
2025-09-02,-1,56,rain
2025-09-03,24,54,storm
2025-09-04,36,44,storm
2025-09-05,18,56,rain
2025-09-06,8,46,cloudy
2025-09-07,30,71,rain
2025-09-08,9,69,sunny
2025-09-09,12,81,sunny
2025-09-10,35,98,cloudy
2025-09-11,37,63,cloudy
2025-09-12,39,96,rain
2025-09-13,22,45,rain
2025-09-14,19,77,rain
2025-09-15,7,67,cloudy
2025-09-16,25,88,snow
2025-09-17,35,32,rain
2025-09-18,27,94,cloudy
2025-09-19,35,37,cloudy
2025-09-20,35,35,cloudy
2025-09-21,14,68,sunny
2025-09-22,17,83,snow
2025-09-23,-2,85,cloudy
2025-09-24,10,31,snow
2025-09-25,32,89,rain
2025-09-26,29,65,rain
2025-09-27,32,66,storm
2025-09-28,7,92,cloudy
2025-09-29,2,33,snow
2025-09-30,32,83,storm
2025-10-01,17,30,cloudy
2025-10-02,3,67,rain
2025-10-03,-10,67,snow
2025-10-04,37,58,snow
2025-10-05,38,50,rain
2025-10-06,-4,96,snow
2025-10-07,36,64,storm
2025-10-08,-6,30,storm
2025-10-09,1,89,cloudy
2025-10-10,31,52,sunny
2025-10-11,10,90,rain
2025-10-12,13,54,snow
2025-10-13,35,61,snow
2025-10-14,25,78,rain
2025-10-15,28,90,sunny
2025-10-16,-5,64,sunny
2025-10-17,-6,71,sunny
2025-10-18,1,96,sunny
2025-10-19,11,58,snow
2025-10-20,12,42,storm
2025-10-21,36,52,snow
2025-10-22,6,95,snow
2025-10-23,-5,47,sunny
2025-10-24,19,61,rain
2025-10-25,3,39,storm
2025-10-26,25,63,sunny
2025-10-27,31,57,cloudy
2025-10-28,3,68,cloudy
2025-10-29,4,57,cloudy
2025-10-30,-2,76,sunny
2025-10-31,22,48,cloudy
2025-11-01,-1,69,rain
2025-11-02,-10,58,rain
2025-11-03,23,42,sunny
2025-11-04,23,77,snow
2025-11-05,37,78,snow
2025-11-06,18,68,rain
2025-11-07,6,42,snow
2025-11-08,15,78,cloudy
2025-11-09,-4,87,sunny
2025-11-10,28,82,sunny
2025-11-11,38,91,sunny
2025-11-12,32,54,cloudy
2025-11-13,-8,58,snow
2025-11-14,32,61,rain
2025-11-15,5,54,storm
2025-11-16,-2,85,sunny
2025-11-17,18,70,cloudy
2025-11-18,33,80,sunny
2025-11-19,-4,58,cloudy
2025-11-20,8,95,sunny
2025-11-21,34,44,cloudy
2025-11-22,0,82,sunny
2025-11-23,29,47,cloudy
2025-11-24,37,95,storm
2025-11-25,36,86,storm
2025-11-26,4,86,sunny
2025-11-27,34,95,snow
2025-11-28,34,49,snow
2025-11-29,31,96,cloudy
2025-11-30,-8,83,cloudy
2025-12-01,-7,89,storm
2025-12-02,0,59,cloudy
2025-12-03,-9,91,sunny
2025-12-04,-2,60,storm
2025-12-05,23,90,sunny
2025-12-06,25,37,sunny
2025-12-07,26,74,rain
2025-12-08,6,93,storm
2025-12-09,18,88,storm
2025-12-10,-2,35,snow
2025-12-11,6,45,cloudy
2025-12-12,10,93,rain
2025-12-13,25,91,rain
2025-12-14,1,71,snow
2025-12-15,2,40,cloudy
2025-12-16,29,88,rain
2025-12-17,19,39,storm
2025-12-18,0,31,rain
2025-12-19,1,52,rain
2025-12-20,21,91,sunny
2025-12-21,36,96,cloudy
2025-12-22,19,90,sunny
2025-12-23,19,74,storm
2025-12-24,10,42,cloudy
2025-12-25,25,36,rain
2025-12-26,28,82,storm
2025-12-27,21,52,storm
2025-12-28,26,62,storm
2025-12-29,-3,30,snow
2025-12-30,11,99,snow
2025-12-31,10,64,snow
2026-01-01,35,79,sunny
2026-01-02,35,88,snow
2026-01-03,-4,47,rain
2026-01-04,-3,83,snow
2026-01-05,27,77,cloudy
2026-01-06,9,41,cloudy
2026-01-07,20,90,rain
2026-01-08,-8,64,snow
2026-01-09,2,64,storm
2026-01-10,0,88,snow
2026-01-11,0,59,storm
2026-01-12,37,64,rain
2026-01-13,38,61,cloudy
2026-01-14,24,32,snow
2026-01-15,10,39,cloudy
2026-01-16,14,97,snow
2026-01-17,18,48,cloudy
2026-01-18,-9,90,cloudy
2026-01-19,14,49,cloudy
2026-01-20,12,53,cloudy
2026-01-21,35,84,storm
2026-01-22,-6,92,cloudy
2026-01-23,-6,80,snow
2026-01-24,1,79,storm
2026-01-25,38,71,storm
2026-01-26,27,54,cloudy
2026-01-27,21,40,snow
2026-01-28,7,56,rain
2026-01-29,12,50,storm
2026-01-30,-6,70,cloudy
2026-01-31,14,83,rain
2026-02-01,11,94,storm
2026-02-02,-10,44,storm
2026-02-03,11,76,sunny
2026-02-04,18,75,rain
2026-02-05,9,79,sunny
2026-02-06,32,41,storm
2026-02-07,19,67,cloudy
2026-02-08,17,85,rain
2026-02-09,19,42,snow
2026-02-10,-9,66,sunny
2026-02-11,27,95,storm
2026-02-12,15,69,cloudy
2026-02-13,11,49,snow
2026-02-14,29,59,sunny
2026-02-15,9,84,cloudy
2026-02-16,-4,74,cloudy
2026-02-17,36,85,cloudy
2026-02-18,12,64,cloudy
2026-02-19,9,66,rain
2026-02-20,6,86,snow
2026-02-21,19,49,storm
2026-02-22,28,82,storm
2026-02-23,38,46,rain
2026-02-24,19,58,cloudy
2026-02-25,35,40,rain
2026-02-26,39,87,rain
2026-02-27,9,79,rain
2026-02-28,21,81,snow
2026-03-01,9,32,snow
2026-03-02,29,69,storm
2026-03-03,12,40,snow
2026-03-04,19,85,storm
2026-03-05,-1,68,storm
2026-03-06,38,65,snow
2026-03-07,2,65,snow
2026-03-08,15,33,rain
2026-03-09,27,51,rain
2026-03-10,20,40,storm
2026-03-11,35,91,snow
2026-03-12,27,39,cloudy
2026-03-13,33,89,sunny
2026-03-14,-10,86,rain
2026-03-15,23,38,snow
2026-03-16,14,77,rain
2026-03-17,1,69,sunny
2026-03-18,4,44,snow
2026-03-19,6,61,sunny
2026-03-20,29,49,rain
2026-03-21,16,92,storm
2026-03-22,33,67,cloudy
2026-03-23,-4,77,rain
2026-03-24,5,84,storm
2026-03-25,14,91,snow
2026-03-26,34,35,cloudy
2026-03-27,2,89,rain
2026-03-28,3,83,storm
2026-03-29,28,54,snow
2026-03-30,21,88,storm
2026-03-31,19,96,storm
2026-04-01,-8,51,snow
2026-04-02,27,91,sunny
2026-04-03,-5,61,cloudy
2026-04-04,-1,32,cloudy
2026-04-05,1,78,cloudy
2026-04-06,20,98,storm
2026-04-07,14,70,snow
2026-04-08,9,51,storm
2026-04-09,2,74,rain
2026-04-10,39,78,storm
2026-04-11,2,83,storm
2026-04-12,22,30,snow
2026-04-13,6,53,rain
2026-04-14,-3,52,cloudy
2026-04-15,15,88,snow
2026-04-16,28,57,sunny
2026-04-17,5,31,rain
2026-04-18,6,59,snow
2026-04-19,21,42,cloudy
2026-04-20,10,50,sunny
2026-04-21,29,44,sunny
2026-04-22,-1,82,storm
2026-04-23,19,62,sunny
2026-04-24,-2,83,sunny
2026-04-25,33,38,storm
2026-04-26,22,86,cloudy
2026-04-27,1,94,cloudy
2026-04-28,29,71,cloudy
2026-04-29,0,72,sunny
2026-04-30,22,61,rain
2026-05-01,18,69,rain
2026-05-02,27,66,snow
2026-05-03,-3,78,cloudy
2026-05-04,0,78,snow
2026-05-05,-9,92,cloudy
2026-05-06,28,57,cloudy
2026-05-07,6,35,cloudy
2026-05-08,27,57,rain
2026-05-09,27,66,cloudy
2026-05-10,-7,78,cloudy
2026-05-11,25,87,snow
2026-05-12,21,89,cloudy
2026-05-13,24,85,cloudy
2026-05-14,17,30,rain
2026-05-15,7,77,sunny
2026-05-16,1,33,storm
2026-05-17,16,38,storm
2026-05-18,20,43,snow
2026-05-19,14,63,cloudy
2026-05-20,13,55,storm
2026-05-21,29,39,cloudy
2026-05-22,-8,53,snow
2026-05-23,-8,87,cloudy
2026-05-24,5,44,cloudy
2026-05-25,1,82,storm
2026-05-26,15,76,rain
2026-05-27,12,79,storm
2026-05-28,1,33,sunny
2026-05-29,14,95,cloudy
2026-05-30,10,78,storm
2026-05-31,11,91,snow
2026-06-01,22,67,snow
2026-06-02,4,81,sunny
2026-06-03,10,34,sunny
2026-06-04,32,76,storm
2026-06-05,16,47,snow
2026-06-06,17,52,cloudy
2026-06-07,29,39,sunny
2026-06-08,38,90,snow
2026-06-09,34,82,snow
2026-06-10,34,98,sunny
2026-06-11,37,31,sunny
2026-06-12,29,89,cloudy
2026-06-13,19,40,storm
2026-06-14,33,68,rain
2026-06-15,2,92,snow
2026-06-16,17,87,snow
2026-06-17,36,63,storm
2026-06-18,14,30,snow
2026-06-19,36,30,sunny
2026-06-20,31,83,rain
2026-06-21,10,51,cloudy
2026-06-22,34,37,sunny
2026-06-23,6,42,sunny
2026-06-24,27,74,cloudy
2026-06-25,35,43,snow
2026-06-26,4,83,snow
2026-06-27,16,42,sunny
2026-06-28,20,64,storm
2026-06-29,-5,98,rain
2026-06-30,38,52,sunny
2026-07-01,23,55,snow
2026-07-02,15,49,cloudy
2026-07-03,39,47,storm
2026-07-04,6,43,snow
2026-07-05,-4,73,cloudy
2026-07-06,32,64,sunny
2026-07-07,24,48,storm
2026-07-08,25,64,rain
2026-07-09,37,73,snow
2026-07-10,6,79,sunny
2026-07-11,24,61,storm
2026-07-12,2,99,rain
2026-07-13,3,66,storm
2026-07-14,29,88,storm
2026-07-15,5,91,storm
2026-07-16,34,57,snow
2026-07-17,-9,60,cloudy
2026-07-18,-3,53,cloudy
2026-07-19,20,74,rain
2026-07-20,-3,86,cloudy
2026-07-21,19,47,rain
2026-07-22,-6,68,storm
2026-07-23,23,72,snow
2026-07-24,12,98,rain
2026-07-25,35,33,snow
2026-07-26,12,35,rain
2026-07-27,7,44,rain
2026-07-28,21,35,cloudy
2026-07-29,-8,40,cloudy
2026-07-30,6,33,storm
2026-07-31,6,70,cloudy
2026-08-01,-6,61,cloudy
2026-08-02,11,94,storm
2026-08-03,11,40,snow
2026-08-04,31,32,sunny
2026-08-05,1,43,sunny
2026-08-06,7,52,rain
2026-08-07,8,76,snow
2026-08-08,36,59,sunny
2026-08-09,17,54,rain
2026-08-10,3,87,sunny
2026-08-11,14,77,rain
2026-08-12,-1,40,snow
2026-08-13,10,74,sunny
2026-08-14,-9,71,rain
2026-08-15,0,45,sunny
2026-08-16,7,88,rain
2026-08-17,5,35,sunny
2026-08-18,33,76,rain
2026-08-19,1,89,snow
2026-08-20,-7,31,rain
2026-08-21,16,56,storm
2026-08-22,1,42,cloudy
2026-08-23,6,92,snow
2026-08-24,6,65,snow
2026-08-25,-3,98,rain
2026-08-26,5,65,storm
2026-08-27,18,76,storm
2026-08-28,26,59,rain
2026-08-29,-4,81,storm
2026-08-30,26,58,cloudy
2026-08-31,4,76,storm
2026-09-01,8,50,snow
2026-09-02,16,84,storm
2026-09-03,18,49,sunny
2026-09-04,-5,92,storm
2026-09-05,-9,51,rain
2026-09-06,-6,83,storm
2026-09-07,19,74,cloudy
2026-09-08,12,63,snow
2026-09-09,32,91,snow
2026-09-10,25,51,storm
2026-09-11,36,65,sunny
2026-09-12,28,48,storm
2026-09-13,36,86,storm
2026-09-14,-2,61,storm
2026-09-15,39,34,storm
2026-09-16,12,66,rain
2026-09-17,-7,73,rain
2026-09-18,2,71,sunny
2026-09-19,31,36,storm
2026-09-20,8,60,cloudy
2026-09-21,10,90,cloudy
2026-09-22,20,82,rain
2026-09-23,-1,31,rain
2026-09-24,13,46,snow
2026-09-25,20,30,cloudy
2026-09-26,10,33,rain
2026-09-27,36,79,storm
2026-09-28,20,94,storm
2026-09-29,31,31,rain
2026-09-30,13,33,storm
2026-10-01,8,55,cloudy
2026-10-02,29,79,cloudy
2026-10-03,0,96,storm
2026-10-04,-8,56,sunny
2026-10-05,-9,78,rain
2026-10-06,19,67,storm
2026-10-07,14,39,storm
2026-10-08,31,69,sunny
2026-10-09,2,71,snow
2026-10-10,5,51,sunny
2026-10-11,9,56,sunny
2026-10-12,5,63,rain
2026-10-13,14,95,storm
2026-10-14,29,39,sunny
2026-10-15,23,77,storm
2026-10-16,28,89,rain
2026-10-17,-10,80,storm
2026-10-18,25,53,cloudy
2026-10-19,-9,60,sunny
2026-10-20,3,95,snow
2026-10-21,4,41,snow
2026-10-22,17,53,snow
2026-10-23,-1,47,rain
2026-10-24,1,51,storm
2026-10-25,34,65,snow
2026-10-26,25,85,sunny
2026-10-27,21,62,snow
2026-10-28,25,49,rain
2026-10-29,27,96,snow
2026-10-30,5,88,snow
2026-10-31,-7,50,cloudy
2026-11-01,3,99,storm
2026-11-02,5,43,snow
2026-11-03,-4,75,storm
2026-11-04,6,70,storm
2026-11-05,23,34,snow
2026-11-06,16,72,sunny
2026-11-07,20,46,storm
2026-11-08,8,83,snow
2026-11-09,9,64,snow
2026-11-10,-2,58,sunny
2026-11-11,20,51,rain
2026-11-12,34,98,storm
2026-11-13,16,30,storm
2026-11-14,33,68,cloudy
2026-11-15,18,83,rain
2026-11-16,5,49,cloudy
2026-11-17,-10,87,snow
2026-11-18,36,30,sunny
2026-11-19,-9,58,storm
2026-11-20,-5,37,snow
2026-11-21,37,80,sunny
2026-11-22,-8,89,cloudy
2026-11-23,-6,49,sunny
2026-11-24,28,33,cloudy
2026-11-25,8,74,cloudy
2026-11-26,2,42,storm
2026-11-27,11,81,snow
2026-11-28,34,72,cloudy
2026-11-29,-3,71,rain
2026-11-30,37,55,cloudy
2026-12-01,2,57,sunny
2026-12-02,9,85,cloudy
2026-12-03,37,68,cloudy
2026-12-04,1,84,cloudy
2026-12-05,15,71,cloudy
2026-12-06,0,67,rain
2026-12-07,32,48,storm
2026-12-08,27,71,storm
2026-12-09,-10,88,storm
2026-12-10,36,36,cloudy
2026-12-11,28,90,storm
2026-12-12,14,41,rain
2026-12-13,27,41,cloudy
2026-12-14,26,75,snow
2026-12-15,13,42,sunny
2026-12-16,-7,78,rain
2026-12-17,0,83,sunny
2026-12-18,12,74,rain
2026-12-19,17,86,rain
2026-12-20,14,83,snow
2026-12-21,8,65,cloudy
2026-12-22,19,46,cloudy
2026-12-23,5,59,storm
2026-12-24,18,74,sunny
2026-12-25,27,76,snow
2026-12-26,27,93,sunny
2026-12-27,31,36,sunny
2026-12-28,7,70,rain
2026-12-29,-1,86,snow
2026-12-30,39,81,sunny
2026-12-31,-10,82,storm
2027-01-01,23,33,sunny
2027-01-02,-7,72,rain
2027-01-03,-7,30,rain
2027-01-04,-2,90,cloudy
2027-01-05,-3,53,cloudy
2027-01-06,25,79,storm
2027-01-07,32,56,sunny
2027-01-08,7,57,storm
2027-01-09,18,45,cloudy
2027-01-10,36,88,storm
2027-01-11,26,46,rain
2027-01-12,37,68,sunny
2027-01-13,-7,59,cloudy
2027-01-14,-9,41,storm
2027-01-15,7,82,snow
2027-01-16,-10,87,rain
2027-01-17,12,35,storm
2027-01-18,-3,53,cloudy
2027-01-19,26,47,snow
2027-01-20,19,71,sunny
2027-01-21,-1,41,cloudy
2027-01-22,28,38,snow
2027-01-23,1,58,sunny
2027-01-24,32,91,snow
2027-01-25,4,31,storm
2027-01-26,28,73,rain
2027-01-27,-8,36,cloudy
2027-01-28,7,67,snow
2027-01-29,22,88,rain
2027-01-30,0,97,cloudy
2027-01-31,7,97,sunny
2027-02-01,23,51,rain
2027-02-02,33,35,rain
2027-02-03,14,86,snow
2027-02-04,5,43,storm
2027-02-05,21,80,sunny
2027-02-06,-2,87,snow
2027-02-07,11,61,snow
2027-02-08,12,98,rain
2027-02-09,21,88,rain
2027-02-10,28,44,snow
2027-02-11,36,32,cloudy
2027-02-12,-1,58,cloudy
2027-02-13,-5,41,snow
2027-02-14,18,48,cloudy
2027-02-15,-3,37,rain
2027-02-16,9,76,storm
2027-02-17,10,96,snow
2027-02-18,-3,45,snow
2027-02-19,-8,38,storm
2027-02-20,3,44,rain
2027-02-21,30,51,sunny
2027-02-22,26,73,sunny
2027-02-23,-1,85,sunny
2027-02-24,14,79,storm
2027-02-25,14,89,rain
2027-02-26,35,70,storm
2027-02-27,12,72,snow
2027-02-28,32,54,rain
2027-03-01,2,72,storm
2027-03-02,7,88,storm
2027-03-03,17,80,cloudy
